Average Estimated Total Submitted Charges,Average Estimated Total Submitted Charges,Average Estimated Total Submitted Charges,Average Medicare Allowed Amount,Average Medicare Allowed Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Payment Amount,Average Medicare Payment Amount,Outlier Comprehensive APC Services,Outlier Comprehensive APC Services,Outlier Comprehensive APC Services,Average Medicare Outlier Amount,Average Medicare Outlier Amount,Average Medicare Outlier Amount,medicare provider number
61482.788665283726,46611.008636456405,25503.781085994917,8746.564663509467,5879.49651247683,2995.7165714109465,7586.6567821535355,4953.253486161043,2405.071957059098,0.0,0.0,0.0,0.0,0.0,0.0,100232
79455.21963144951,24484.03875,,5812.606756756755,2067.3469999999897,,4734.3481081081045,1629.7120000000002,,0.0,0.0,,0.0,0.0,,100234
62500.40846009311,74969.29702938782,62969.57266396178,9068.107784204016,8087.959345276448,5945.230262053867,8002.947178143408,7044.267578858693,5167.064207325844,0.0,0.0,0.0,0.0,0.0,0.0,100236
139503.72161018808,102241.54095119721,81076.9993391565,14014.249752128102,9178.391952579164,6463.257978414814,12758.1497521281,8139.744554159581,5702.4922282142115,0.0,0.0,0.0,0.0,0.0,0.0,100238
69908.76234871728,55283.65876343119,28937.681797748828,9871.0039256258,7169.707023933344,4060.1932066958275,8699.643774676535,6140.207492404753,3421.1074110620634,2.8,0.0,0.0,88.21246,0.0,0.0,10024
51171.0833333333,71619.52526948568,34743.42644258192,7552.641666666659,12061.015597014937,5268.158689888567,6292.64166666666,11153.203221393034,4659.374562204477,,88.0,37.714285714285715,,1565.7867581140301,1546.5249675084158,100240
69741.96751786173,58216.61943346301,40220.040987974644,9565.701143025053,6922.650030187719,3969.5698260518234,8429.771615981637,5946.592946329444,3259.3396009330654,0.0,0.0,0.0,0.0,0.0,0.0,100242
73919.31400303803,72379.26933739631,51218.746466495126,11240.52525637009,8995.11544004942,5009.643715589018,10104.834700814536,7906.154869086203,4248.7912670035175,0.0,0.0,0.0,0.0,0.0,0.0,100243
77447.9860850438,37309.08084014199,28025.31102813178,14257.087258064514,4365.615768802323,4145.83231727665,13153.224193548385,3467.220745539394,3472.3268861836614,0.0,0.0,0.0,0.0,0.0,0.0,100244
71095.60542848792,63757.612958896374,51770.0339986498,13052.490132327986,8900.832875242251,6064.243579962334,11852.721097791093,7893.429640686479,5271.982836838026,0.0,0.0,0.0,0.0,0.0,0.0,100246
101618.50269829239,86658.74949678613,66658.10648223941,12324.158808869694,9542.98302364584,5992.718669174816,11121.429170591311,8503.753102025605,5253.31744775622,0.0,0.0,0.0,0.0,0.0,0.0,100248
79706.20281440766,55319.794512297085,48688.853822502926,9611.952564102563,4481.036945161757,3196.037200188076,8486.933205128202,3579.947483563433,2564.943141741561,0.0,0.0,0.0,0.0,0.0,0.0,100249
48143.8961538461,34796.14502646335,26987.14784687778,17004.44,6845.740813867261,3802.994681816625,15744.44,5922.701064763315,3210.106970868963,0.0,0.0,0.0,0.0,0.0,0.0,100252
43714.80280872611,41120.685538149606,25770.95066570682,8070.705955882354,6775.32107124309,4109.670038633557,6892.818161764706,5692.352782054677,3379.9382905106118,0.0,0.0,0.52,0.0,0.0,31.10091815384612,100253
49887.918609295535,58687.45831532725,45926.54913627872,6761.90148148148,7979.093677252434,3439.0679581524864,5625.45,6920.270445161841,2758.4585758985945,0.0,0.0,0.0,0.0,0.0,0.0,100254
,41077.8611458333,41164.58603912734,,2544.65140625,2542.433198198197,,2022.469166666665,2025.0137387387367,,0.0,0.0,,0.0,0.0,100255
75089.93647171157,69699.09652649511,55701.37233427937,11728.474913981068,8230.241962240028,5591.665372522351,10559.34515864998,7215.011467362468,4844.320397953219,0.0,0.0,0.0,0.0,0.0,0.0,100256
89260.22684811938,76514.45044673346,68167.27030289368,13580.719075951582,9870.026676068475,7287.026876684528,12371.173786452187,8801.517600575353,6450.7274898050955,0.0,1.0909090909090908,2.6666666666666665,0.0,121.87413636363637,197.1494069472557,100258
59332.2897643097,50168.04208487485,34790.05057112279,8741.244629629631,4839.257550872092,3245.7534698453883,7479.82574074074,4024.404789244182,2632.798450129516,0.0,0.0,0.0,0.0,0.0,0.0,100259
44078.183712121194,58911.938431553375,52980.584437943624,6407.618541666667,4991.975781525574,4332.60716127675,5289.810416666666,4061.476747076025,3602.490425673601,0.0,0.0,0.0,0.0,0.0,0.0,100260
102693.7284252116,83164.7305093954,59995.11508135703,14359.616447368415,8447.872504469873,3657.8518381347176,13099.211842105255,7476.577275266339,2960.5934759811257,0.0,0.0,0.0,0.0,0.0,0.0,100264
54915.00897546856,44355.677618776535,29098.70978051847,9968.382768294818,7701.9134913757725,4340.061736322063,8805.565818890056,6699.343453627165,3625.3791258793344,0.0,0.0,0.0,0.0,0.0,0.0,100265
68548.47137793785,54419.99582099393,37214.36485039283,12598.36388888887,8806.343019800666,5077.4834575182895,11351.484555555548,7741.505049113854,4384.797765052976,0.0,0.0,0.0,0.0,0.0,0.0,100266
57893.829327731146,65525.32887891504,54115.187698104135,8962.9,6291.884606443138,5272.575380454276,7702.9,5291.445485485369,4456.46782349501,0.0,0.0,0.0,0.0,0.0,0.0,100267
41147.1390277777,28166.45073305774,26091.079030833014,8683.395,4072.8845124378095,2944.6271007899136,7570.21,3240.5334079601976,2343.2898534394476,5.5,0.0,0.0,182.70897272727248,0.0,0.0,100268
57719.362878787855,40297.559477658935,39116.53986403021,6856.365,5344.927627422312,3055.477490546284,5779.4400000000005,4499.774637751785,2379.945595847441,0.0,0.0,0.0,0.0,0.0,0.0,100269
23709.844432973612,20911.248654735125,15453.768676468797,9307.853356589147,6647.08438891632,3602.8871688933336,8231.551010852712,5658.584388916318,2917.537175786104,0.0,0.0,6.2,0.0,0.0,152.62816458781333,100271
48255.6130604288,44429.13141244031,32048.920852720814,6576.6697076023365,5217.855817260002,3510.8385614763833,5450.647485380113,4286.740243507773,2823.5954079865005,0.0,0.0,0.0,0.0,0.0,0.0,100275
,14107.282997389033,10998.04200024563,,3078.19582245431,2321.5688004677336,,2449.600731070493,1844.1117070550981,,0.0,0.0,,0.0,0.0,100276
,2275.65333333333,2326.0973684210503,,2050.82955555555,2080.77842105263,,1633.9906666666598,1654.43421052631,,,,,,,100277
36596.16525259738,36352.147897739014,28636.213323679905,6515.393228571427,5069.287276269687,3355.8867749589876,5414.185228571427,4103.922850439157,2676.6156643338113,0.0,1.5555555555555556,0.0,0.0,146.14530000000002,0.0,100281
,58786.08171651975,15772.221064111794,,13864.299027370456,6466.2620397295905,,12998.759453567907,5919.419474163169,,0.0,0.0,,0.0,0.0,100284
31196.6225,25348.591866551535,24681.26827490129,3626.9833333333295,2928.13413999424,2797.574333990075,2651.385,2298.239756308437,2222.9482880955757,,0.0,0.0,,0.0,0.0,100285
88548.92976742513,76972.07161638675,71258.89647774314,9860.130789378152,7271.154371520953,5408.046106022464,8727.640093705075,6264.73721841173,4650.36997406822,0.0,3.923076923076923,16.0,0.0,237.3158199121391,810.5318898683033,100286
48936.627291666526,47116.42109347121,42375.77648378469,8005.545558712118,5677.610244492051,3717.5774062777755,6835.528560606061,4652.231064914488,3010.802941551085,0.0,0.0,1.5333333333333334,0.0,0.0,132.30465747474707,100287
,48714.2101676299,42337.781296286914,,5851.234206165695,3977.658627396753,,4991.75507321772,3252.0595713495554,,15.0,9.0,,1304.07358666666,747.2263166666651,100288
34887.1491402968,32563.295513663572,26382.617173147744,11183.051160372535,9226.974555757706,6366.106002791638,10031.072055081171,8130.624147283029,5528.556635597688,0.6875,0.0,0.0,63.279769318181245,0.0,0.0,100289
31700.333337406802,21598.058168335097,13271.801496613141,12613.995990007006,8652.423794623228,4727.108501030129,11455.84646137923,7656.1815848390615,4034.5821420259385,0.0,0.0,0.0,0.0,0.0,0.0,10029
41907.17952808625,33457.16239748829,21301.385126147423,12426.988177427571,8982.35526777569,5173.506764294153,11209.82506937469,7893.242476674037,4451.317669660264,0.0,0.0,0.0,0.0,0.0,0.0,100290
78187.49207922131,68904.75678461605,52056.274313328395,7899.54756013431,4962.0426769656715,3301.1514773891718,6762.653756715506,4038.5853600299192,2652.3659969869204,0.0,3.6,0.0,0.0,119.81676,0.0,100291
72348.84946072848,51643.98328477092,40828.495808229316,10429.098171669651,6010.170744725713,5113.935490610083,9306.806180928912,5046.852216826047,4363.852582831798,0.0,0.0,0.0,0.0,0.0,0.0,100292
56020.7111111111,55440.953878083754,32982.6079172702,6615.314388888885,5598.483113681391,3356.269345491218,5500.21308333333,4590.036411807453,2696.9648664784554,,26.6,13.6,,1757.1656834946102,930.800779777422,100296
91034.24514490388,55494.541274909585,37197.57841097025,13344.021267326729,6307.240250981224,3666.2153812589445,12088.76631683168,5295.302363903398,2981.8383338445155,0.0,0.0,0.0,0.0,0.0,0.0,100299
,32119.696000609598,23866.197380277943,,3919.931652681957,3091.4312021797405,,3113.227917409503,2435.927916484926,,0.0,0.0,,0.0,0.0,100302
78816.85409765532,63127.873304424174,51481.20216432805,13532.585948275862,8892.275165470777,6608.0682256909595,12314.25219827586,7845.375690191939,5773.685988157805,0.0,0.0,0.5789473684210527,0.0,0.0,38.552309090909056,100307
,10993.405890410899,15420.973174894945,,1930.0,2795.40970588235,,1537.72,2227.128970588235,,,,,,,100313
,37342.907259407235,31361.259467213316,,3524.8193395493327,2875.932104385198,,2796.8567676767634,2254.6011050165084,,18.0,0.0,,816.9383444444439,0.0,100314
41869.4959033613,36935.14837577606,26326.03172928465,4906.37676470588,5611.2154839969835,3520.675728185838,3816.07176470588,4638.435864156934,2884.4374435482478,,0.0,2.5714285714285716,,0.0,119.12358888888886,100315
,25744.013434639273,23565.172556489215,,3286.8921499709973,2590.4677393456877,,2604.7643345659476,2030.703677786388,,0.0,0.0,,0.0,0.0,100316
77129.4484294375,71403.43506548487,47681.59201232633,13861.491184210525,9177.162420563662,5081.869056271454,12599.55697368421,8158.4218426148855,4352.105840835539,0.0,5.5,7.3076923076923075,0.0,431.0830201754384,519.823785794438,100319
,4738.096208333371,6304.837474226801,,1778.64954166666,1828.33917525772,,1415.23725,1442.9081958762802,,0.0,0.0,,0.0,0.0,10032
,52507.69904205605,34700.230626532866,,2816.76705607476,1607.3333019323666,,2240.477056074765,1274.0047826086966,,0.0,0.0,,0.0,0.0,100320
,31812.80497391025,28742.251430008942,,3253.4190812227803,2822.6875711497773,,2567.8628100299197,2246.0353686717735,,,0.0,,,0.0,100321
,3855.3574285714203,3643.34904761904,,2044.7405714285699,2193.13238095238,,1629.11342857142,1746.26047619047,,0.0,0.0,,0.0,0.0,100322
,,34415.7316071428,,,2331.985,,,1715.78,,,20.0,,,1484.1286599999999,100329
49972.308462320085,44325.24856272944,33713.73586267838,11105.783557304449,8828.978180913498,6067.4628245831345,9984.24424423581,7755.9529111221045,5269.391755675128,6.3,4.714285714285714,3.7333333333333334,131.027835555555,148.265882051282,275.1252574245613,10033
,5401.22727272727,4342.511257763972,,1751.01727272727,1594.868143892335,,1381.72363636363,1260.2259704968933,,0.0,0.0,,0.0,0.0,10034
24719.268238095203,24276.345989172612,15083.760879855241,6333.78,5022.183489006606,3112.592271225629,5234.575,4081.1898298368287,2488.9486231313485,0.0,0.0,0.0,0.0,0.0,0.0,10035
16056.2416666666,20358.822168986317,16221.34962162765,3184.19833333333,3640.1186831496198,2483.8319720697928,2383.385,2909.1139133083484,1971.2868155242577,0.0,0.0,0.0,0.0,0.0,0.0,10036
121682.67971279749,68318.76627808719,58635.12170498272,8330.453303571427,3325.4435835817167,2914.211144874132,7116.043303571429,2620.8485221063083,2291.7717359076196,,7.5,0.0,,452.00834000000003,0.0,10038
73107.5622868536,59581.145575143964,36887.248845454356,10534.035399139344,8847.178534482406,5497.265214116548,9396.089839778666,7782.759593184091,4723.760582117319,3.9285714285714284,6.785714285714286,2.423076923076923,270.67240446650055,368.9883255555543,277.21325726196847,10039
90045.8881901925,59789.06001099827,52906.0415858029,10627.558210678186,5554.911340992082,4143.101396406411,9453.226132756114,4557.998815243336,3413.6761862152143,0.0,0.0,0.0,0.0,0.0,0.0,10040
,9408.79787234042,10697.318371689766,,1892.01,1748.024051465945,,1507.46,1391.787128389025,,0.0,0.0,,0.0,0.0,10044
,9984.838133074896,7816.967563492049,,2639.212994186045,2065.8154258241752,,2098.212034883715,1639.396066849815,,0.0,0.0,,0.0,0.0,10045
134593.99389407833,53163.664146790376,54153.43768355627,7348.023009342073,5759.669658730155,3251.4266314943366,6118.3910892466665,4776.207853174604,2644.381979077954,0.0,0.0,1.0,0.0,0.0,146.6178,10046
,3360.158,3471.92058823529,,1719.2488,1796.81,,1363.7328,1431.6,,0.0,0.0,,0.0,0.0,10047
,35533.17984980313,33158.13055811984,,2863.5928100305678,2061.1609465666515,,2269.8589328593553,1633.8005495641446,,0.0,0.0,,0.0,0.0,10049
,8118.61061224489,2635.80793103448,,1984.8328571428501,1310.41206896551,,1567.85285714285,1039.3331034482699,,,0.0,,,0.0,10051
,3987.7438613861204,4703.75383561643,,1760.45653465346,1791.2941095890399,,1398.57594059405,1419.22164383561,,0.0,0.0,,0.0,0.0,10052
65192.436061550965,54417.71162937572,59116.024437370404,8010.616158939449,5206.991382274275,5279.087967515186,6936.315597491663,4322.100675488292,4539.796057000656,0.0,5.0,1.2592592592592593,0.0,520.1082556790121,175.0320626380763,10055
50025.49659282179,31887.73033880443,35367.84812899159,10845.795749590212,7486.629339555974,5809.777515276796,9719.630182818155,6465.795812186008,5038.655748895421,5.5,3.7333333333333334,5.166666666666667,85.97178290909089,151.42903774300555,283.2054316714513,10056
,3440.4697368421002,3687.2602830188703,,1892.6917543859602,1890.4909433962198,,1504.1520175438502,1489.4183962264099,,0.0,0.0,,0.0,0.0,10058
,6899.71276595744,6623.09677419355,,1760.3632978723397,1773.59,,1399.23031914893,1413.1,,0.0,0.0,,0.0,0.0,10059
10699.703076923,15280.624219417246,11135.267700963012,3793.78,3432.912641218555,2380.894524598191,2843.7,2716.099395185188,1888.0405790142252,0.0,0.0,0.0,0.0,0.0,0.0,10061
,12171.40776908631,8267.5918476534,,2480.059468085105,1832.455400533473,,1975.7610638297851,1456.2242734472247,,0.0,0.0,,0.0,0.0,10062
62084.192032050196,36769.25087736406,21839.673563839442,10692.133907589974,7421.262994376662,4438.4335217138505,9547.769019418332,6435.919081638329,3763.5766182920734,20.4,12.166666666666666,4.133333333333334,2407.4723764867413,1171.5458162003633,612.7069495555552,10065
,5412.81713080168,4953.30619909497,,1849.4711392405,1872.7960180995499,,1470.21122362868,1486.05357466062,,0.0,0.0,,0.0,0.0,10069
,3967.03745098039,4539.43623689727,,1657.25098039215,1614.69726415094,,1303.1717647058802,1285.64471698113,,0.0,0.0,,0.0,0.0,10073
90064.07223013895,64245.6998050075,37257.25038351212,11425.995223572198,6656.199478955748,4233.200040336723,10299.436066468286,5757.074714108209,3579.132399622405,3.6,0.0,0.0,249.04380666666603,0.0,0.0,10078
16879.9813333333,18226.965720034397,13035.991112506068,3573.08,3726.8412541330217,2690.8469772538306,2678.27,2929.392191684512,2152.5967716711216,0.0,0.0,0.0,0.0,0.0,0.0,10079
98049.82856762533,62968.57432655842,40218.814552233336,7644.9575,5634.923120166609,3407.401522364605,6527.805,4710.126788043226,2775.6874603988667,0.0,0.0,0.0,0.0,0.0,0.0,10083
39466.963325490164,30665.897129658973,20295.98364545471,6577.011083473374,5007.768408415742,3106.1001757369404,5465.954490756294,4094.726729921427,2512.205304805488,0.0,6.0,1.125,0.0,471.836465625,104.48865486111062,10085
,12846.382596423151,10819.624484959937,,2457.82798642534,2051.276808254355,,1956.99712669683,1618.4730633983884,,0.0,0.0,,0.0,0.0,10086
31437.03452635043,26846.864413527404,9664.16222220878,8748.458333333334,7066.9718467731445,2844.5287190432837,7646.045000000001,6118.75881851855,2253.5763973825638,0.0,0.0,0.0,0.0,0.0,0.0,10087
16322.8354545454,25565.72474943888,20098.825346899357,3479.02,3841.288597278431,2452.0091764626754,2607.76,3022.9941137502415,1947.5029625257177,0.0,0.0,0.0,0.0,0.0,0.0,10089
45556.682677819954,33089.39123062594,20882.89869182006,10221.0714814509,7411.260105486265,4951.022930598789,9100.855379691746,6423.353586597587,4244.007860777705,0.0,0.0,0.0,0.0,0.0,0.0,10090
,9027.6725170068,7528.502870370359,,1708.03061224489,1715.91361111111,,1349.61346938775,1350.7937037037,,0.0,0.0,,0.0,0.0,10091
38151.597270273785,31505.605162305226,21700.38128045307,10827.017282548875,8594.492773959619,5321.084607957355,9679.748468295516,7567.518287220436,4590.7370126232145,0.0,0.0,0.0,0.0,0.0,0.0,10092
,3741.0010989010707,3931.87985294116,,1895.6667032967002,1888.5911764705802,,1500.9815384615301,1502.185,,0.0,0.0,,0.0,0.0,10095
,6746.617862318835,9730.279284928469,,2561.265,1774.9084997249702,,2040.685,1410.04648652365,,0.0,0.0,,0.0,0.0,10097
,7076.180130454681,4353.091895816676,,2504.42814159292,1809.217488276042,,1993.074336283185,1438.1521933120152,,0.0,0.0,,0.0,0.0,10099
46890.43849009858,31629.62732183778,23357.45319818591,9763.675551982082,6634.325956082041,4937.494198096102,8633.803632790163,5642.679384296999,4231.573579737029,0.0,0.0,0.0,0.0,0.0,0.0,10100
,22768.20769686547,12896.06013542815,,3230.6354562383603,1429.3425,,2573.1855307262563,1138.825,,0.0,0.0,,0.0,0.0,10101
,3973.5072727272704,4179.801538461529,,1816.3603030303,1899.66025641025,,1434.67787878787,1506.07256410256,,0.0,0.0,,0.0,0.0,10102
50221.082302684925,58387.88313698938,36227.56220804328,9149.000090305546,8704.20039240916,4237.5275003646575,8106.009929072519,7698.6698313610195,3590.8033863479427,0.0,0.0,0.0,0.0,0.0,0.0,10103
152698.3145708092,144014.0159895393,116223.88745029636,10046.834287799498,8308.917198113151,6006.917399783572,8925.292693571633,7262.750468144773,5218.404685160044,0.0,5.714285714285714,3.0,0.0,388.14045636363625,301.0217352651512,10104
,10828.659090162759,8527.383503711117,,2524.6841634012567,1909.8250372351902,,1982.2012286348702,1507.7719380420228,,0.0,0.0,,0.0,0.0,10108
,4894.6629752066,4696.86375,,1915.24537190082,1463.9754583333302,,1523.37396694214,1164.65545833333,,0.0,0.0,,0.0,0.0,10109
,11399.232941176499,10581.85875,,1877.99,1899.51,,1496.28,1513.43,,0.0,0.0,,0.0,0.0,10110
,10404.522472617735,11030.355433272784,,2359.8433734939754,2480.6947697670525,,1876.563373493975,1973.4567830007475,,0.0,0.0,,0.0,0.0,10112
